"1644"|"Splash Bar Florida"|"6520 Thomas Drive"|"Panama City, Florida 32408"|"(850) 236-3450"|"Fun filled beach bar across from the beautiful Gulf of Mexico, designed with the beach lover in mind this hot spot features a unique tiki bar with koi pond and fountain on the private patio while inside, the video lounge offers the best in new dance videos and club music..that is if you can take your eyes off the male dancers that perform bar-top nonstop Thursday thru Saturday!
Known for the best drink specials on Panama City Beach and featuring cutting edge music by some of the great DJs of the south..Splash has become one of Florida's top 10 gay bar's in just five short years...From the men of Playgirl to the pages of Honcho...Splash has featured the best in adult entertainment and literally thousands have taken it all off for the always horny crowd....If you have never been to paradise.....Splash is the place to be in Northwest Florida! www.splashbarflorida.com"|"Dancing,DJ,Full Bar,Live Entertainment,Videos,Dancers/Strippers,Wheel Chair Access,Smoking Throughout,Outdoor/Patio,Credit Cards Accepted,ATM on premises,Dart Boards,Free Parking,Cover Charge,Video Games"|""
"1645"|"Split Level"|"169 S Four Mile Run Rd"|"Youngstown, Ohio"|"(330)318-9830"|"Spit Level offers a dancefloor, DJ's, upstairs bar, billiards room and themed nightly events to keep you entertained...."|"billairds,DJ,dancing,dancefloor,drag"|"http://splitlevelniteclub.com"
"1646"|"Sporter's Bar"|"187 Martin Luther King Jr St N"|"St Petersburg, Florida"|"(727)821-1986"|""|""|""
"1647"|"Sports Page Bar"|"13344 66th St N."|"Largo, Florida 33773"|"(727) 538-2430"|"Sports Page Bar is a well established, very popular lesbian bar. We have live bands, dancing and karaoke."|"Dancing,DJ,Full Bar,Pop Music,Live Entertainment,Karaoke,Wheel Chair Access,Smoking Throughout,Credit Cards Accepted,ATM on premises,Pool Tables,Dart Boards,Free Parking,Video Games"|""
"1648"|"Spotlight"|"1601 N Cahuenga Blvd"|"Los Angeles, California"|"(323)467-2425"|"The Spotlight is a very neighborhood gay bar that  attracts both older and younger . It has an internet jukebox, a few  games to play, and a  club  night  called  Sexual Outlaw. Spotlights has dancing  boys there from Thursday to Saturday..."|"internet-jukbox,neighborhood,go-go,games,sexual-outlaw"|""
"1649"|"Spurline"|"200 S Indian Canyon Dr"|"Palm Springs, California"|"(760)778-4326"|"Palm Springs video lounge playing 50's, 60's, 70's, 80's, sports. Thursday Karaoke and popular Saturday showtunes night ..."|"video,showtunes,karaoke,sports,60s,70s,80s,VJ"|"http://www.spurline.com"
"1650"|"SRO"|"1807 Fifth Ave"|"San Diego, California"|"(619)232-1886"|"Gay cocktail lounge with the free Friday happy hour buffet, plus Ladies Night Out every 1st and 3rd Saturday of the month.  Grand holiday buffets year round..."|"Pool,Web-Jukebox,Video,Drag"|"http://www.srolounge.com"
"1651"|"Stallions"|"706 N 3rd St"|"Harrisburg, Pennsylvania"|"(717)232-3060"|"Small town sort of place, it has 3 or 4 floors, each floor is a little different. Pool on one floor, dance floor/bar on another, bar/lounge on ground floor..."|"top-40,DJ,drag,dancefloor,pool,bar"|"http://www.stallionsclub.com"
"1652"|"Star at Night"|"22 Great Chapel Street"|"London, UK"|"(44) 207 434 3749"|"Relaxed Mixed gay Bar in the heart of Soho. Cafe style continental bar with superb cocktails, wines and champagnes."|"DJ,Full Bar,Food Served,Smoking Throughout"|""
"1653"|"Star Bar"|"34 Wayne St"|"Jersey City, New Jersey"|"(201)918-2050"|"Cute little neighborhood bar. Not officially gay, but the vast majority of the clientele is gay..."|"Local,neighborhood"|""
"1654"|"Star Gaze"|"5419 N. Clark"|"Chicago, Illinois 60640"|"(773) 561-7363"|"Located in the heart of Chicago's queer neighborhood (Andersonville), Star Gaze is Chicago's preferred Women's bar. We also serve dinner and late night fare."|"Dancing,DJ,Full Bar,Live Entertainment,Food Served,Karaoke,Wheel Chair Access,Smoking Throughout,Outdoor/Patio,Credit Cards Accepted,ATM on premises,Pool Tables,Dart Boards,Video Games"|""
"1655"|"Starbase Q"|"921 W Main St"|"Louisville, Kentucky"|""|"A refreshing, innovative, sexy bar/lounge/club with DJ's dancing and karaoke. Gay-owned and operated...In the process of expansion to over 40,000 sq.ft. on multiple levels. Happy hour Tuesday - Friday 4pm -  9pm..."|"DJ,video,dancing,go-go,smoking,happy-hour"|"http://www.starbaseq.com"
"1656"|"Starlite Lounge"|"1084 Bergen St, Crown Heights"|"Brooklyn, New York"|"(718)771-3340"|"A Brooklyn lovable dive bar and popular karaoke joint. Brooklyn's oldest gay bar and facing possible closure soon due to a building sale..."|"Dive,Karaoke"|""
"1657"|"Stars Beach Club"|"3102 Seawall Blvd"|"Galveston, Texas"|"(409)497-4113"|"Stars Beach Club features a liquid dance floor, a fiber optic laced concrete bar, a big assed fan, the best sound system on the Island, and a panoramic view of the beach and ocean. The only gay Galveston beach venue (Formerly 3rd Coast)..."|"dancefloor,drag,shows,male-dancers,go-go,strippers,pool,darts,smoking-patio,beach-view,ocean-view,mixed,drinks"|"http://starsbeachclub.com"
"1658"|"Starz"|"365 Avenida de Diego, Santurce"|"San Juan, Puerto Rico"|"(787)593-3645"|"Two levels of entertainment - you can dance all night on the main dance floor,or relax on La Terraza by the moon light... Highly recommended by our friend Jose for a Saturday night..."|""|"http://www.starzclubpr.com"
"1659"|"Starz Bar"|"1505 Kendal St"|"South Bend, Indiana 46613-1842"|"(574) 2887827"|"Starz bar is Michiana's premiere place for MALE DANCER entertainment.  We cater to gay men and straight women or anyone who enjoys male strippers. On Wednesday night we open the stage up to both males and female amateur strippers to come on the stage in what we call swingers night.  Anyone who wants to go on stage and strip is welcome--so Wednesday night is a wild evening.  The dance floor heats up on Friday nights with "" Dance your ASS off Friday kicking up the heat a little. The male dancers start at 11pm daily Mon-Sat with early bird specials between 9-11pm daily. Go to our website http://www.starzbar.com and check out hot video teasers of our male dancers as well as our newsletter of events and STARZ community which you can join as a member. Everyone's a STAR @STARZ!!!  Good boys and Girls go to heaven, but BAD BOYS and GIRLS go to STARZ!

Out of towners, show your ID and Darrel will buy your first drink as a special welcome!"|"Dancing,DJ,Full Bar,Techno Music,Drag Shows,Videos,Dancers/Strippers,Credit Cards Accepted,Free Parking,Cover Charge"|""
"1660"|"Starz Bar"|"1505 Kendall St"|"South Bend, Indiana"|"(574)288-7827"|"Tighty Whitey Wednesdays, Thirsty Thursdays,  Freaky Fridays and Sexy Saturdays..."|"underwear"|"http://www.starzbar.com"
"1661"|"Statlers Lounge"|"471 Church St."|"Toronto, Canada"|"(416)  925-0341"|"Statlers 471 Church St. Toronto is a different kind of place, Located in the heart of Toronto's gay village, we cater to the over 35 villagers and tourists. Our staff is friendly and knowledgeable and can help you make your visit to the village pleasurable. A place to meet and greet after work, or to linger before and after dinner or theatre. Statlers has a varied roster of 
live entertainment for all musical tastes. 

- Cocktail piano at 6pm - featured entertainers every evening - open mic 
- Mondays with the kids from the musicals in 
town - internationally known Jazz singers and guitarist 
- Sunday After Brunch concerts 4 -7 p.m. 

Our new baby grand piano (SaM) is a hit with our customers and entertainers. 

Statlers music at other times is background to make it possible for our customers to have a conversation. 

A wide range of drinks are available from 15 yr. old Scotch - to our martini menu, beer, draft, wine by the glass or bottle, champagne and coolers, we have them all. Credit cards are accepted. 

We have just released a CD ""Julie Michals and Kevin Barrette Live at Statlers""."|"Live Entertainment,Credit Cards Accepted,Piano Bar"|""
"1662"|"Steel"|"1951 NW 9th Avenue (Powerline Road)"|"Fort Lauderdale, Florida 33311"|"(954) 522-9985"|"Gay Video Lounge and Dance Club.  Circuit DJ's spin every weekend. Located in Fort Lauderdale Florida."|"Dancing,DJ,Full Bar,Techno Music,Live Entertainment,Karaoke,Videos,Country/Western,Smoking Throughout,ATM on premises,Pool Tables,Free Parking,Video Games"|""
"1663"|"Stir"|"1705 Chancellor St"|"Philadelphia, Pennsylvania"|"(215)732-2700"|"Stir is a new bar located in the heart of Rittenhouse Square, the lounge style atmosphere, fresh sounds, and friendly faces will allow you to feel right at home. Happy hour Mon-Fri 5 - 7pm ..."|"DJ,Martini,DJ-Zathan,Gay,Lesbian,T-Dance,Happy-Hour,DJ-Michael-Decero,Stirlesque"|"http://www.stirphilly.com"
"1664"|"Stirrup"|"1529 4th Ave S"|"Nashville, Tennessee"|"(615)782-0043"|"Friendly man bar with outdoor patio and beer bust every other Friday. Mikey and Timmy were bartenders at the Chute and worked mostly in the Silver Stirrup piano bar.  The Chute closed in July of 2007. Three months of hard work by friends, family and loved ones led to the opening of Nashville's favorite new bar, where they continue to strive to make you feel at home..."|"food,outdoor-seating,parking,patio,beer-bust,happy-hour"|"http://www.stirrupnashville.com"
"1665"|"Stone"|"5221 Hollywood Blvd"|"Los Angeles, California"|"(323)466-6061"|""|""|""
"1666"|"Stonewall"|"53 Christopher St, West Village"|"New York, New York"|"(212)488-2705"|"W. Village two-level dance bar and birthplace of the NY gay rights movement and riots in 1969. Grab a drink downstairs and watch the go-go boys. Dance upstairs to house or hip hip. Under new management. Happy hour Monday - Friday 2pm - 8pm..."|"drag,go-go,hip-hop,r-and-b,cruise,beer-blast,bingo,karaoke,happy-hour"|"http://www.thestonewallinnnyc.com"
"1667"|"Stonewall"|"741 W Church St"|"Orlando, Florida"|"(407)373-0888"|"Small bar with a friendly atmosphere with musical, karaoke, underwear and leather nights. Gated parking available..."|"friendly,showtunes,karaoke,underwear,leather,parking,snacks"|"http://stonewallorlando.com"
"1668"|"Stonewall and Moose Lounge Bar and Grille"|"28 N 10th St"|"Allentown, Pennsylvania"|"(610)432-0215"|"The hottest gay nightclub in Eastern Pennsylvania!  Voted BEST Dance Club in the Lehigh Valley!..."|"bingo,dancing,disco,dj,drag,food,karaoke,piano,pool,stripper"|"http://www.stonewall-mooselounge.com"
"1669"|"Stonewall Cafe"|"202 E Piccadilly St"|"Winchester, Virginia"|"(540)722-5665"|"Small bar, not much, but an okay place to hang out..."|"18plus"|""
"1670"|"Stonewall Club"|"820 7th Ave"|"Huntington, West Virginia"|"(304)523-2242"|"Karaoke, strip competitions, drag performances and weekend dance parties..."|"karaoke,strippers,drag,dancing"|"http://www.stonewallclub.com"
"1671"|"straykattz"|"1635 N Main st Hwy 52"|"Darlington, South Carolina"|"(843) 393-6852"|"The party place where everyone is welcomed!"|"Dancing,DJ,Full Bar,Pop Music,Live Entertainment,Drag Shows,Videos,Dancers/Strippers,Wheel Chair Access,Smoking Throughout,Pool Tables,Dart Boards,Free Parking,Video Games"|""
"1672"|"Streamline"|"140 S Atlantic Ave"|"Daytona Beach, Florida"|"(386)258-6937"|"The Streamline Hotel, the birthplace of NASCAR, is now a hotel and gay bar, and roof deck..."|"DJ,roof-deck,go-go,wi-fi"|"http://streamlinehotel.web.officelive.com/default.aspx"
"1673"|"Streetbar"|"224 E Arenas Rd"|"Palm Springs, California"|"(760)320-1266"|"Local tradition since 1991, hang out on the smoking patio with a view of the San Jacinto mountains and the boys. Drag shows aplenty and karaoke every Sunday, Monday, Tuesday and Wednesday..."|"Karaoke,Smoking-Patio,Live-Entertainment,drag"|"http://www.psstreetbar.com"
"1674"|"Streetcar Charlie's"|"1811 N 15th St, YBor City"|"Tampa, Florida"|"(813)248-1444"|"Ybor bar and grille, dine - drink and party every day. Features outdoor patio, karaoke, early bird food specials, drink specials and 138 inch TV..."|"food,outdoor-patio,karaoke,food-specials,drink-specials,TV"|"http://www.streetcarcharlies.com"
"1675"|"Stud"|"399 9th St, Soma"|"San Francisco, California"|"(415)863-6623"|"We love The Stud! This SOMA bar/club is as diverse as San Francisco is,  you can hear the wooden frame shake with the sound as you arrive. ..."|"trannyshack,drag,DJ,house,pool,heklina,peaches-christ,cheap-drinks,go-go,stripper,pornstar,coatcheck"|"http://www.studsf.com"
"1676"|"Studio 13"|"13 S Linn St"|"Iowa City, Iowa"|"(319)338-7145"|"Iowa City's only gay bar. Dance floor with DJ Wed-Sun. Drag shows Wed, Fri and Sun. Drink specials every night..."|"drag,dj,dancing,go-go"|"http://www.sthirteen.com"
"1677"|"Studio 704"|"704 4th St SW"|"Canton, Ohio 44704"|"(330) 453-1220"|"Entertainment by... Patrick Knight. We Now Have Stippers For Your Pleasure. Porn Star... Dancer...Home of the Blo Job!"|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Dancers/Strippers"|""
"1678"|"Styxx"|"3 Spring St"|"Portland, Maine"|"(207)828-0822"|"Styxx is recently remodeled and features an lounge like atmosphere which converts to a rocking dance party at 11pm most nights. The back room is operating as Club Zen featuring Karaoke Monday thru Friday from 7 pm until closing (on Fridays Karaoke end at 11 pm for dancing) and open mike night on Sundays. Zen holds 200 and has the best dance floor, sounds, and light show in Maine and some of the best DJ's in New England weekends..."|"DJ,Dancefloor,Video,Pool,Drag"|"http://styxxportland.com/"
"1679"|"Sue Ellen's"|"3014 Throckmorton St"|"Dallas, Texas"|"(214)559-0707"|"Karaoke, live entertainment and DJ's. Open daily, liquor service ends 2am; after-hours dancing till 4am..."|"karaoke,DJ,afterhours,lesbian"|"http://www.partyattheblock.com"
"1680"|"Sugarland"|"221 N 9th St"|"Brooklyn, New York"|""|"Once a former pizza haven called Capone's, Sugarland has opened to some pretty hot reviews, with an elevated balcony, dancing space and a friendly local crowd...."|"Bar,DJ,smoking-patio"|""
"1681"|"Suite"|"992 Amsterdam Ave"|"New York, New York"|"(212)222-4600"|"A fun gay bar catering to locals (mainly Black/Latin) and Columbia University students and faculty. They have Karaoke and some pretty awful drag queens, but hey, it's cheap..."|"Drag,Karaoke,Food,DJ,Latin,Black,African-American,happy-hour"|"http://www.suitenyc.com"
"1682"|"Summit Station"|"2210 Summit St"|"Columbus, Ohio"|"(614)261-9634"|"Pool, darts, karaoke and dance music..."|"pool,darts,karaoke"|""
"1683"|"Sunday Madness @ Merendero San Marcos"|"2120 S Cicero Ave"|"Cicero, Illinois 60804"|"(630) 824-7077"|"Sundays largest 18= GLBT Club, Sunday Madness! Awesome drage shows, heart pounding music, and an awesome time!

Outside Patio for Smokers!

Hope to see you at Sunday Madness!"|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Non-Smoking Indoors,Outdoor/Patio,Credit Cards Accepted,Free Parking,Cover Charge"|""
"1684"|"Swank Alternative"|"24437 Russell Rd"|"Kent, Washington"|""|"Swank has one of the best sound and lighting systems in the southend and features top local and international DJ's spinning the latest top 40 and old school every Fri and Sat night until 2am. Swank also features a large outdoor patio area for guests to take in some fresh air and enjoy the views of the golf course..."|"DJ,dancing,patio"|"http://www.swankkent.com"
"1685"|"Switch"|"124 W. National Ave."|"Milwaukee, Wisconsin  53204-1807"|"(414) 220-4340"|"Voted Milwaukee's Friendliest Gay Bar with a Large Patio (Weather Permitting. Switch is a popular meeting place and starting point before weekend clubbing as well as a common refuge for those who need to take a break from the noise, lights and heat.
Park in the lot next door and redeem your lot coupon for $2 off your first drink."|"Full Bar,Techno Music,Pop Music,Live Entertainment,Karaoke,Videos,Smoking Throughout,Outdoor/Patio,Credit Cards Accepted,ATM on premises,Dart Boards,Free Parking,Video Games"|""
"1686"|"Switch"|"202 Myrtle Ave"|"Boonton, New Jersey"|"(973)263-4000"|"Switch (formerly Connexions) caters to a mostly gay clientele; although is open to anyone accepting of the GLBT communities. Former resident of XL bar NY DJ Jimmy Moyer spins to a hot crowd on Friday and Saturday nights. The restaurant is scheduled to reopen soon...."|"gay,dancing,pool,DJ,DJ-Jimmy-Moyer"|"http://switchbar.com"
